-2425,-562.9165124598851,3.4566024052127493
-2425,-476.31397208144125,5.650428046552192
-2450,-433.0127018922193,3.697808203183353
-2425,-389.71143170299734,6.987906773759786
-2450,-346.41016151377545,5.34130477386546
-2425,-303.1088913245535,7.905955751966269
-2450,-259.8076211353316,6.351164666934686
-2425,-216.50635094610968,8.532135094732881
-2450,-173.20508075688772,6.987906773759786
-2425,-129.9038105676658,8.929262821754932
-2450,-86.60254037844386,7.342674995732157
-2425,-43.30127018922193,9.120577619700242
-2450,0,7.458629772849528
-2425,43.30127018922193,9.120577619700242
-2450,86.60254037844386,7.342674995732157
-2425,129.9038105676658,8.929262821754932
-2450,173.20508075688772,6.987906773759786
-2425,216.50635094610965,8.532135094732881
-2450,259.8076211353316,6.351164666934686
-2425,303.10889132455355,7.905955751966269
-2450,346.41016151377545,5.34130477386546
-2425,389.7114317029974,6.987906773759786
-2450,433.0127018922193,3.697808203183353
-2425,476.31397208144125,5.650428046552192
-2425,562.9165124598851,3.4566024052127493
-2375,-736.1215932167728,3.919022107593925
-2400,-692.8203230275509,1.591738958572558
-2375,-649.519052838329,6.4836903710047675
-2400,-606.217782649107,5.235637215957918
-2375,-562.9165124598851,8.118173509659355
-2400,-519.6152422706632,7.027748471666416
-2375,-476.31397208144125,9.309707431440673
-2400,-433.0127018922193,8.25768060660747
-2375,-389.71143170299734,10.211808180292602
-2400,-346.41016151377545,9.152243680218916
-2375,-303.1088913245535,10.888411377935649
-2400,-259.8076211353316,9.801076672099972
-2375,-216.50635094610968,11.371607715169507
-2400,-173.20508075688772,10.24069523043714
-2375,-129.9038105676658,11.686027965593043
-2400,-86.60254037844386,10.498246441246293
-2375,-43.30127018922193,11.840399073171875
-2400,0,10.583017965914138
-2375,43.30127018922193,11.840399073171875
-2400,86.60254037844386,10.498246441246293
-2375,129.9038105676658,11.686027965593043
-2400,173.20508075688772,10.24069523043714
-2375,216.50635094610965,11.371607715169507
-2400,259.8076211353316,9.801076672099972
-2375,303.10889132455355,10.888411377935649
-2400,346.41016151377545,9.152243680218916
-2375,389.7114317029974,10.211808180292602
-2400,433.0127018922193,8.25768060660747
-2375,476.31397208144125,9.309707431440673
-2400,519.6152422706632,7.027748471666416
-2375,562.9165124598851,8.118173509659355
-2400,606.217782649107,5.235637215957918
-2375,649.5190528383289,6.4836903710047675
-2400,692.8203230275509,1.591738958572558
-2375,736.1215932167728,3.919022107593925
-2325,-909.3266739736606,2.046347409054345
-2325,-822.7241335952167,6.125977273506242
-2350,-779.4228634059947,5.182455368925389
-2325,-736.1215932167728,8.25768060660747
-2350,-692.8203230275509,7.458629772849528
-2325,-649.519052838329,9.801076672099972
-2350,-606.217782649107,9.025272914563676
-2325,-562.9165124598851,10.997089314978249
-2350,-519.6152422706632,10.211808180292602
-2325,-476.31397208144125,11.942115206019306
-2350,-433.0127018922193,11.131649128696163
-2325,-389.71143170299734,12.68599128975124
-2350,-346.41016151377545,11.840399073171875
-2325,-303.1088913245535,13.257446167103073
-2350,-259.8076211353316,12.367116472530356
-2325,-216.50635094610968,13.675781167769912
-2350,-173.20508075688772,12.734476770088596
-2325,-129.9038105676658,13.949076509628936
-2350,-86.60254037844386,12.950495753310571
-2325,-43.30127018922193,14.083866019907502
-2350,0,13.021667944932418
-2325,43.30127018922193,14.083866019907502
-2350,86.60254037844386,12.950495753310571
-2325,129.9038105676658,13.949076509628936
-2350,173.20508075688772,12.734476770088596
-2325,216.50635094610965,13.675781167769912
-2350,259.8076211353316,12.367116472530356
-2325,303.10889132455355,13.257446167103073
-2350,346.41016151377545,11.840399073171875
-2325,389.7114317029974,12.68599128975124
-2350,433.0127018922193,11.131649128696163
-2325,476.31397208144125,11.942115206019306
-2350,519.6152422706632,10.211808180292602
-2325,562.9165124598851,10.997089314978249
-2350,606.217782649107,9.025272914563676
-2325,649.5190528383289,9.801076672099972
-2350,692.8203230275509,7.458629772849528
-2325,736.1215932167728,8.25768060660747
-2350,779.4228634059947,5.182455368925389
-2325,822.7241335952166,6.125977273506242
-2325,909.3266739736605,2.046347409054345
-2275,-995.9292143521045,4.310494724542846
-2300,-952.6279441628825,3.4566024052127493
-2275,-909.3266739736606,7.458629772849528
-2300,-866.0254037844386,6.866328433878511
-2275,-822.7241335952167,9.496459326607699
-2300,-779.4228634059947,8.929262821754932
-2275,-736.1215932167728,11.051009476419239
-2300,-692.8203230275509,10.469862083233723
-2275,-649.519052838329,12.29271281832522
-2300,-606.217782649107,11.686027965593043
-2275,-562.9165124598851,13.30434570823947
-2300,-519.6152422706632,12.661687175032405
-2275,-476.31397208144125,14.128647197061253
-2300,-433.0127018922193,13.444459168372637
-2275,-389.71143170299734,14.790597211890242
-2300,-346.41016151377545,14.061450677385896
-2275,-303.1088913245535,15.304619330604059
-2300,-259.8076211353316,14.528271912301822
-2275,-216.50635094610968,15.683678185821993
-2300,-173.20508075688772,14.855575738733789
-2275,-129.9038105676658,15.932597868718315
-2300,-86.60254037844386,15.048951784433077
-2275,-43.30127018922193,16.055764771994593
-2300,0,15.113052565539666
-2275,43.30127018922193,16.055764771994593
-2300,86.60254037844386,15.048951784433077
-2275,129.9038105676658,15.932597868718315
-2300,173.20508075688772,14.855575738733789
-2275,216.50635094610965,15.683678185821993
-2300,259.8076211353316,14.528271912301822
-2275,303.10889132455355,15.304619330604059
-2300,346.41016151377545,14.061450677385896
-2275,389.7114317029974,14.790597211890242
-2300,433.0127018922193,13.444459168372637
-2275,476.31397208144125,14.128647197061253
-2300,519.6152422706632,12.661687175032405
-2275,562.9165124598851,13.30434570823947
-2300,606.217782649107,11.686027965593043
